event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
evt_97c17c28c5b5,invoice.validated,cus_c10ded0a,inv_0b8f8ee2,2026-04-24T12:37:04.911548Z,2094.89,idk_688c3bbc,normal
evt_09646f8ffb6b,invoice.paid,cus_43132853,inv_cac7e1e3,2026-04-24T12:37:04.917366Z,3300.75,idk_526da222,low
evt_e880832071d2,compliance.submitted,cus_b399d6ea,inv_788dbe38,2026-04-24T12:37:04.938705Z,1737.07,idk_3ae075ce,low
evt_8d6edaa36a56,compliance.failed,cus_cfedd7dc,,2026-04-24T12:37:04.941012Z,4672.62,idk_93146eed,high
evt_1fc4648424b2,invoice.rejected,cus_72467a92,inv_f274afc3,2026-04-24T12:37:04.943573Z,3389.59,idk_5244085b,low
evt_622706f60bd5,compliance.submitted,cus_cafb9a52,inv_4562d719,2026-04-24T12:37:04.958714Z,2304.86,idk_f7525989,high
evt_ec784a84cab2,invoice.created,cus_a10fb4ab,,2026-04-24T12:37:04.982894Z,58.67,idk_db8ac146,normal
evt_5c3688dbfa8a,compliance.submitted,cus_bc7a8b8e,inv_9f252e20,2026-04-24T12:37:04.994119Z,2852.55,idk_fd90b127,low
evt_33003be43b6f,compliance.submitted,cus_a1ca23cc,inv_e137bb09,2026-04-24T13:37:04.829686Z,4202.13,idk_6ebc763b,low
evt_76ee1d927a53,invoice.created,cus_c2f3b601,inv_0cb71639,2026-04-24T13:37:04.838275Z,4358.1,idk_6fe4598f,normal
evt_e60b13dff3d3,compliance.submitted,cus_033dfe63,inv_32864c78,2026-04-24T13:37:04.843087Z,2088.23,idk_ff2a6620,high
evt_950ecb3793bb,compliance.submitted,cus_deb17d12,,2026-04-24T13:37:04.850421Z,4949.09,idk_c01aec7a,low
evt_dd0f206dfe7b,compliance.submitted,cus_cfedd7dc,inv_9298d961,2026-04-24T13:37:04.859931Z,511.94,idk_85507424,normal
evt_d876d9afe3fb,invoice.created,cus_c2f3b601,inv_2e31d423,2026-04-24T13:37:04.913760Z,4713.08,idk_173a72e1,low
evt_3da34ad902fd,invoice.paid,cus_3e1743b5,inv_7778ed86,2026-04-24T13:37:04.925170Z,2075.57,idk_e1559918,normal
evt_7083836e183a,compliance.submitted,cus_e478c79c,inv_5d372d00,2026-04-24T13:37:04.931417Z,3404.01,idk_ee8e96cd,normal
evt_4afacd234818,invoice.created,cus_693cc64f,inv_51755040,2026-04-24T13:37:04.934348Z,4180.77,idk_1d03bd91,low
evt_fdfb654d288d,compliance.failed,cus_f4412bc1,,2026-04-24T13:37:04.960918Z,747.35,idk_7e3f4972,normal
evt_0d100c31a3c0,invoice.rejected,cus_d17473b1,,2026-04-24T13:37:04.990982Z,4273.98,idk_42e6dd48,high
evt_b96e898336cb,compliance.submitted,cus_4fc5acc5,inv_ff570682,2026-04-24T13:37:05.013364Z,598.0,idk_6f04c692,normal
evt_fe88f8008f47,invoice.rejected,cus_6665d177,inv_a7e2af81,2026-04-24T14:37:04.788783Z,4301.03,idk_bed6f0da,high
evt_109fa661739d,invoice.created,cus_d24900e9,,2026-04-24T14:37:04.791336Z,4922.81,idk_08a2e19a,low
evt_3c06d1fbc478,compliance.failed,cus_05b86f88,inv_fa0489f8,2026-04-24T14:37:04.792709Z,4195.49,idk_f93a454a,high
evt_be0dd5312e47,invoice.rejected,cus_c51cf566,inv_ebea484d,2026-04-24T14:37:04.807470Z,2216.94,idk_37a318ad,low
evt_b2f9ee16c93b,compliance.failed,cus_033dfe63,inv_199f18e1,2026-04-24T14:37:04.824621Z,1144.0,idk_71579da2,low
evt_1e760e86c2f4,invoice.created,cus_a6d9cc67,inv_5cefe0bf,2026-04-24T14:37:04.847782Z,289.21,idk_8a821205,high
evt_99e840cdd658,compliance.submitted,cus_226e5df8,inv_7b3151b7,2026-04-24T14:37:04.897539Z,3920.96,idk_eebfa5b5,high
evt_99dfe67b06d2,invoice.rejected,cus_05091141,inv_74cd9e90,2026-04-24T14:37:04.913976Z,2136.58,idk_dbf111ed,normal
evt_25deb705c3ae,compliance.failed,cus_02ced190,inv_72d58156,2026-04-24T14:37:04.928591Z,1735.69,idk_8f3e252e,high
evt_d8e365671f8f,invoice.validated,cus_97373b5e,inv_715bcae0,2026-04-24T14:37:04.946819Z,920.16,idk_28b40b9a,normal
evt_92444a621a63,compliance.submitted,cus_05091141,,2026-04-24T14:37:04.952683Z,4793.35,idk_6f35138a,normal
evt_425ec4e5e52f,compliance.failed,cus_701d4c45,inv_2e34f273,2026-04-24T14:37:04.953213Z,2738.22,idk_3de3920a,high
evt_7224a704a5b7,invoice.created,cus_02199d44,inv_e033adb7,2026-04-24T14:37:04.975465Z,365.11,idk_9c4cdec7,low
evt_ea16c8bee19b,compliance.submitted,cus_89a7cb68,inv_07afbd42,2026-04-24T14:37:04.981695Z,3834.9,idk_4c5a83a6,normal
evt_1322004ecac0,invoice.created,cus_5b3410f0,,2026-04-24T15:37:04.782775Z,1668.03,idk_77b9f576,normal
evt_b181a6d6d62d,compliance.submitted,cus_4e70c904,inv_48fc9060,2026-04-24T15:37:04.796277Z,2878.56,idk_04dfa2a8,normal
evt_6433fc8caf16,invoice.paid,cus_11dbfc3f,inv_d80eefc4,2026-04-24T15:37:04.806677Z,3239.53,idk_e1651607,low
evt_cefa6589363b,compliance.submitted,cus_d290f0a5,,2026-04-24T15:37:04.814927Z,4466.75,idk_0c940688,low
evt_4bf8799f2252,compliance.submitted,cus_7af03d4a,inv_88801cf3,2026-04-24T15:37:04.829793Z,4443.86,idk_af2b9fa8,low
evt_ad04b698b93e,invoice.paid,cus_226e5df8,inv_aacb63a6,2026-04-24T15:37:04.834072Z,763.15,idk_90541038,low
evt_38f58f938674,invoice.created,cus_bbf5e3c6,,2026-04-24T15:37:04.843612Z,695.88,idk_2eda9bf9,high
evt_177ff849e0f4,invoice.validated,cus_f09eadbd,,2026-04-24T15:37:04.845790Z,3678.87,idk_8edb46d2,low
evt_99c508c018c1,invoice.rejected,cus_e5bce881,,2026-04-24T15:37:04.851182Z,249.48,idk_69d90533,normal
evt_8f532c11f834,invoice.created,cus_72467a92,,2026-04-24T15:37:04.863017Z,384.5,idk_cf151f06,high
evt_316775aecc0e,compliance.failed,cus_a10fb4ab,inv_a2d4a7ce,2026-04-24T15:37:04.872618Z,1597.61,idk_51a3e66a,high
evt_95fb48e356d8,compliance.submitted,cus_d4060238,,2026-04-24T15:37:04.912701Z,2045.95,idk_6b130904,low
evt_d39078405d79,compliance.failed,cus_02199d44,inv_da168be7,2026-04-24T15:37:04.926482Z,4729.36,idk_65058658,low
evt_50cb9a6916b6,invoice.validated,cus_1a031d1b,,2026-04-24T15:37:04.935917Z,4076.1,idk_85bfb2ea,normal
evt_67f82e3b3dc3,invoice.created,cus_946f7608,inv_8827a204,2026-04-24T15:37:04.937208Z,2500.88,idk_d8bed320,normal
evt_cf2dd1f1c525,invoice.validated,cus_acd5ca57,inv_fc5a91d5,2026-04-24T15:37:04.940369Z,4937.42,idk_6136b7f9,high
evt_0c90799a943d,invoice.paid,cus_97103557,inv_4c6be00f,2026-04-24T15:37:04.945420Z,4509.58,idk_296d3840,low
evt_979ae73af052,invoice.rejected,cus_cfedd7dc,inv_49acc056,2026-04-24T15:37:04.952132Z,4506.56,idk_ff16f4b6,low
evt_567b996ba3b3,invoice.validated,cus_e477ddc1,inv_00e288c4,2026-04-24T15:37:04.959911Z,4897.93,idk_0da581b0,low
evt_32d16c075d06,invoice.paid,cus_2361fdf8,inv_b2bfbd4a,2026-04-24T15:37:04.998218Z,1595.25,idk_0ad2e349,low
evt_58c2febf3f83,invoice.validated,cus_e478c79c,,2026-04-24T15:37:05.014683Z,331.09,idk_fd3b6223,normal
evt_551d73c498d8,invoice.rejected,cus_0ebf6058,inv_19484bab,2026-04-24T16:37:04.784269Z,4245.36,idk_3cb98e6d,normal
evt_ef363e396b36,compliance.submitted,cus_f4412bc1,,2026-04-24T16:37:04.818127Z,2439.76,idk_94a6115c,high
evt_e0aed1fd0bc1,invoice.rejected,cus_b2280d89,inv_6522f433,2026-04-24T16:37:04.830543Z,2876.67,idk_f863c518,high
evt_dd90111fb7a0,invoice.rejected,cus_5b3410f0,inv_85bdf488,2026-04-24T16:37:04.861472Z,963.96,idk_14e2741a,high
evt_2a7146de47ff,compliance.failed,cus_5bab8560,inv_373efbce,2026-04-24T16:37:04.871775Z,1171.96,idk_61405a19,low
evt_1bfb8eeb33d8,invoice.created,cus_c2f3b601,,2026-04-24T16:37:04.898295Z,835.05,idk_c52dcd90,low
evt_357ecb209ecf,compliance.submitted,cus_946f7608,inv_6b148ac5,2026-04-24T16:37:04.921543Z,384.86,idk_8f159c0f,high
evt_1be66b9112f3,invoice.created,cus_84a5055b,inv_815c841b,2026-04-24T16:37:04.952494Z,4660.22,idk_f9c1c1c9,low
evt_c70e287d6327,compliance.submitted,cus_05091141,inv_e6da64d4,2026-04-24T16:37:04.961636Z,1035.44,idk_af3b3aad,high
evt_03708214d6b2,invoice.created,cus_05091141,inv_0974c9a6,2026-04-24T16:37:04.969587Z,839.0,idk_e8e17885,low
evt_0c8eff9ad487,compliance.submitted,cus_05b86f88,inv_1958e5fb,2026-04-24T16:37:04.980621Z,4705.14,idk_7e0016d3,high
evt_34532b635565,invoice.created,cus_4ea36b7d,inv_676892e6,2026-04-24T16:37:04.992409Z,1498.22,idk_08d12f57,low
evt_ff86c063b445,invoice.created,cus_10654226,inv_59034908,2026-04-24T17:37:04.812464Z,3150.85,idk_f3de9a58,high
evt_e47d75256ea0,invoice.validated,cus_97373b5e,,2026-04-24T17:37:04.842230Z,3712.54,idk_20c7dffd,low
evt_b9472696d5f5,invoice.rejected,cus_bc7a8b8e,,2026-04-24T17:37:04.865171Z,1078.41,idk_f324e312,high
evt_986e70dc7b81,compliance.submitted,cus_e477ddc1,inv_aa6d3858,2026-04-24T17:37:04.899202Z,1357.11,idk_6e1bc3f6,normal
evt_a24b694e5372,compliance.failed,cus_24f1af9e,inv_61e0b3ce,2026-04-24T17:37:04.900089Z,4909.86,idk_add178b3,high
evt_5060ad3c6758,invoice.created,cus_c338d17d,inv_0bb4e616,2026-04-24T17:37:04.901303Z,1316.17,idk_84f3a2fc,low
evt_e2960455c1fa,invoice.validated,cus_d3fe2b6b,inv_f9930e91,2026-04-24T17:37:04.933115Z,3198.08,idk_06e61157,normal
evt_db76d21b9270,invoice.validated,cus_f5cd8f3b,,2026-04-24T17:37:04.962779Z,3359.58,idk_47c00579,high
evt_f2498e6c0262,invoice.validated,cus_21ce0b07,,2026-04-24T17:37:05.012759Z,2780.59,idk_5dc2051a,high
evt_c50c5ebadd1d,compliance.failed,cus_75f0428a,,2026-04-24T18:37:04.798566Z,3302.49,idk_feb8a01e,low
evt_c2b880f28398,compliance.failed,cus_9e134787,inv_5bc56a8b,2026-04-24T18:37:04.814072Z,275.68,idk_01eafdfa,high
evt_6311ee87fa28,compliance.submitted,cus_ba38df4d,inv_e737cbbb,2026-04-24T18:37:04.829473Z,745.47,idk_8e5c5f31,high
evt_eeeb7e04b9f2,invoice.validated,cus_1a031d1b,,2026-04-24T18:37:04.878140Z,3032.52,idk_09243edc,low
evt_dd316f93859c,invoice.rejected,cus_f09eadbd,inv_7998d54b,2026-04-24T18:37:04.885091Z,4065.25,idk_f4817f48,normal
evt_6501b6351446,invoice.rejected,cus_deb17d12,inv_bb12577b,2026-04-24T18:37:04.889756Z,4964.18,idk_e4deeb53,high
evt_262e44fcf85e,compliance.submitted,cus_3b39dd7a,,2026-04-24T18:37:04.899399Z,2612.28,idk_1e37e48d,normal
evt_e4d9faa38532,compliance.failed,cus_d17473b1,inv_82cebcff,2026-04-24T18:37:04.901576Z,3939.01,idk_5df097f6,normal
evt_695393ccd391,invoice.validated,cus_92c8c490,inv_6e777cdc,2026-04-24T18:37:04.975159Z,1438.45,idk_5a3b986a,normal
evt_81f1fbf45d85,invoice.paid,cus_52b2dc3c,inv_543c8aa4,2026-04-24T18:37:04.990746Z,4133.91,idk_75c7216e,low
evt_b1e933331f63,invoice.validated,cus_f4412bc1,inv_1262cc31,2026-04-24T19:37:04.792793Z,3629.69,idk_13dbc4b8,normal
evt_8ea79b699c2c,invoice.rejected,cus_45d4d6e7,inv_ff540acd,2026-04-24T19:37:04.800741Z,277.67,idk_bc251147,low
evt_109d0dbf996a,invoice.rejected,cus_e478c79c,inv_9eba7f8b,2026-04-24T19:37:04.806354Z,1975.27,idk_8e9d29e7,high
evt_89b22f015356,invoice.validated,cus_d3fe2b6b,inv_ea3bab51,2026-04-24T19:37:04.815782Z,1487.84,idk_8d3e7045,high
evt_f38862fa1f51,invoice.validated,cus_acd5ca57,inv_69caa233,2026-04-24T19:37:04.838495Z,4859.84,idk_4143f8b6,normal
evt_a32465084ec0,invoice.rejected,cus_bec6b9a8,inv_8fd5cf65,2026-04-24T19:37:04.842004Z,1380.32,idk_20674074,high
evt_170529a711b1,compliance.submitted,cus_f47ee72e,inv_ca9f56f7,2026-04-24T19:37:04.849901Z,4019.03,idk_aa6c2627,low
evt_1d720bb4cf4a,invoice.paid,cus_21ce0b07,inv_54f6634b,2026-04-24T19:37:04.859234Z,1939.34,idk_458fcce1,normal
evt_f53149097c42,compliance.failed,cus_a10fb4ab,inv_b94480ec,2026-04-24T19:37:04.863396Z,4706.61,idk_01c58d4e,low
evt_6c99a7d505fe,compliance.failed,cus_02ced190,,2026-04-24T19:37:04.895140Z,16.56,idk_4c61fbe6,normal
evt_d06677455318,invoice.paid,cus_6f8b678c,inv_b863c5f6,2026-04-24T19:37:04.917328Z,4136.38,idk_2f0de7b3,normal
evt_4dbbd716ed0e,compliance.submitted,cus_5bab8560,inv_b8808f66,2026-04-24T19:37:04.971346Z,4083.03,idk_8637dbc4,low
evt_48f74c4fbb66,invoice.created,cus_4ea36b7d,,2026-04-24T19:37:04.983013Z,233.87,idk_2ab94be1,high
evt_38bdb219d78b,compliance.submitted,cus_61126bec,inv_8af2cc40,2026-04-24T19:37:04.983736Z,2557.41,idk_37eced40,high
evt_7df8cea95e18,invoice.rejected,cus_f5cd8f3b,inv_f197f365,2026-04-24T19:37:04.996691Z,50.11,idk_b7dc2149,normal
evt_a07ad5e08204,invoice.validated,cus_02199d44,,2026-04-24T20:37:04.786515Z,3570.06,idk_9024d213,high
evt_2a150b42d64a,compliance.failed,cus_02ced190,inv_79ea6d59,2026-04-24T20:37:04.788975Z,2613.45,idk_4a7d7f49,low
evt_eb599a7bb15f,invoice.created,cus_8221c5dc,inv_09185ea3,2026-04-24T20:37:04.798651Z,2751.56,idk_eee41ee2,normal
evt_04076eb6d85a,invoice.validated,cus_92c8c490,,2026-04-24T20:37:04.827991Z,1000.49,idk_68caa7df,low
evt_a1f7e490d7e2,invoice.validated,cus_1f464e97,inv_eae11e2a,2026-04-24T20:37:04.837123Z,3237.51,idk_eef9f485,high
evt_9b2b75822163,invoice.validated,cus_0f1fb209,inv_f47dcac7,2026-04-24T20:37:04.844895Z,4557.14,idk_2f5d0512,low
evt_2a275311c81d,compliance.submitted,cus_ba38df4d,inv_9ee9d9d1,2026-04-24T20:37:04.911693Z,2486.47,idk_13c841be,normal
evt_3934c335bd7f,invoice.validated,cus_8a7da285,inv_624a721e,2026-04-24T20:37:04.917761Z,3337.66,idk_84f28d4a,low
evt_004c4a584e41,invoice.paid,cus_bcb0dc88,inv_1f9c1688,2026-04-24T20:37:04.963208Z,2402.19,idk_300d4a1b,high
evt_2f913b2cd155,invoice.created,cus_d3fe2b6b,,2026-04-24T20:37:04.986328Z,2141.41,idk_b2ace90e,low
evt_f70d9bdad637,invoice.paid,cus_4e70c904,,2026-04-24T20:37:04.993630Z,468.0,idk_5eb84dcb,normal
evt_901a78d4c9e6,invoice.paid,cus_ad61fe25,,2026-04-24T20:37:05.003876Z,4841.13,idk_2b0e0ae3,high
evt_4086cdd7ad4a,invoice.validated,cus_deb17d12,,2026-04-24T21:37:04.819019Z,4313.43,idk_cc6ad142,low
evt_e090cadddcc5,compliance.failed,cus_deb17d12,inv_38411b7e,2026-04-24T21:37:04.828229Z,973.97,idk_09efe694,normal
evt_97833f4b46f7,invoice.created,cus_1067c55c,,2026-04-24T21:37:04.837238Z,3995.48,idk_d2a67d55,low
evt_61f6c7b55b19,invoice.created,cus_92c8c490,inv_3fa0ab63,2026-04-24T21:37:04.843313Z,162.02,idk_9de4aafd,high
evt_f048fbbf4fda,invoice.created,cus_1067c55c,,2026-04-24T21:37:04.913125Z,3071.97,idk_776a2a07,normal
evt_5cf2cb760c69,invoice.created,cus_e44e1d65,,2026-04-24T21:37:04.924426Z,2377.14,idk_21ab7aa8,normal
evt_f411fba94790,compliance.submitted,cus_701d4c45,,2026-04-24T21:37:05.008449Z,2973.17,idk_18bdda29,high
evt_625bcaca35ab,invoice.created,cus_acd5ca57,inv_66413ec8,2026-04-24T22:37:04.793652Z,624.88,idk_6070fa49,normal
evt_daeb99155657,invoice.created,cus_4ea36b7d,inv_8b5b8927,2026-04-24T22:37:04.796144Z,1633.79,idk_4781eea0,normal
evt_4388f407012c,invoice.created,cus_471e9d57,inv_c3056cf0,2026-04-24T22:37:04.814239Z,1609.51,idk_35b01336,high
evt_5509fa9b073c,invoice.paid,cus_b89cd28c,inv_ef61f5ab,2026-04-24T22:37:04.829989Z,3561.28,idk_9d04dca4,low
evt_790ddc26245e,invoice.rejected,cus_f09eadbd,inv_f5466067,2026-04-24T22:37:04.838996Z,3578.03,idk_70e35936,normal
evt_cae7627c2a08,invoice.rejected,cus_37f90dd3,,2026-04-24T22:37:04.844209Z,3868.42,idk_4997754c,high
evt_4d3a18185007,invoice.validated,cus_ad61fe25,inv_9e575d48,2026-04-24T22:37:04.850691Z,578.1,idk_fb83aec8,low
evt_a3fa9eb84cd6,compliance.submitted,cus_cfedd7dc,inv_a65fd41a,2026-04-24T22:37:04.856186Z,506.8,idk_72241757,high
evt_bddf873c0986,compliance.failed,cus_c7c2be0c,inv_bfce21ef,2026-04-24T22:37:04.860976Z,1153.84,idk_0d74da75,normal
evt_1228999255a4,invoice.paid,cus_6665d177,inv_ffce4507,2026-04-24T22:37:04.861812Z,2394.35,idk_dde0ec09,high
evt_b4a1fd0cc9cb,invoice.paid,cus_f44f1851,inv_016f98c8,2026-04-24T22:37:04.872052Z,2811.78,idk_9c265203,low
evt_4a79e59ea7d0,invoice.created,cus_ad61fe25,inv_ee275e07,2026-04-24T22:37:04.881803Z,4587.0,idk_44c15b34,normal
evt_97ffc02b48c5,invoice.rejected,cus_c2f3b601,,2026-04-24T22:37:04.900709Z,3355.78,idk_efabc980,normal
evt_333aaf4e7d58,invoice.validated,cus_cafb9a52,,2026-04-24T22:37:04.999422Z,3520.9,idk_df690aef,low
evt_96598ba32607,invoice.paid,cus_21ce0b07,,2026-04-24T22:37:05.002434Z,80.97,idk_65c367c1,high
evt_f6f666d06bf6,invoice.created,cus_b237ecf5,inv_bfdfbc19,2026-04-24T23:37:04.783571Z,2445.34,idk_38bdf7f6,low
evt_95b2432af206,compliance.submitted,cus_4f7d6cfe,inv_67c353a1,2026-04-24T23:37:04.821439Z,3133.51,idk_de642f49,normal
evt_d2ab6d2ed43f,invoice.created,cus_c7c6e1e1,inv_fd62d57d,2026-04-24T23:37:04.830622Z,4004.6,idk_93a2bc1c,normal
evt_7ab793afb9dd,invoice.created,cus_c7c2be0c,inv_5d46d90e,2026-04-24T23:37:04.860668Z,832.11,idk_d942cfea,low
evt_50a564d06b14,invoice.created,cus_4d2b4c47,inv_12cca473,2026-04-24T23:37:04.864535Z,1144.63,idk_9ebf4f88,normal
evt_8ccd8b2356da,invoice.created,cus_6de90fa4,inv_28973649,2026-04-24T23:37:04.887882Z,3170.43,idk_e209b05c,low
evt_024c6b98d1e7,invoice.created,cus_97373b5e,inv_20c9b84c,2026-04-24T23:37:04.903947Z,2503.23,idk_bd66869e,high
evt_30cfdbdc282d,invoice.paid,cus_d5d2b1d5,inv_21695e94,2026-04-24T23:37:04.954710Z,335.02,idk_a3974c01,low
evt_dda202fdbd03,invoice.created,cus_61126bec,inv_d5d69643,2026-04-24T23:37:04.975428Z,2212.28,idk_41557bf3,high
evt_9d7f44912699,invoice.paid,cus_b2a70a33,inv_22ca6857,2026-04-25T00:37:04.787899Z,693.93,idk_d1f57240,low
evt_45dabfd6de45,invoice.rejected,cus_cfedd7dc,inv_d64fe5fb,2026-04-25T00:37:04.789147Z,4916.53,idk_faa1e5fe,low
evt_5cacf6df3470,invoice.validated,cus_0d76cb5e,inv_4d9c94e3,2026-04-25T00:37:04.802044Z,2028.31,idk_c8e04c66,high
evt_79cdd5aeeea4,invoice.created,cus_6783700b,,2026-04-25T00:37:04.827244Z,1798.27,idk_aa8277eb,low
evt_e1c5f27d3c3f,invoice.validated,cus_f570eeee,inv_3fea3326,2026-04-25T00:37:04.856478Z,117.1,idk_1d9de952,high
evt_ee65d9baed44,compliance.failed,cus_77178f10,inv_3081d1a6,2026-04-25T00:37:04.909167Z,3146.11,idk_0236d66b,high
evt_9fd9dd681b4c,compliance.submitted,cus_e477ddc1,,2026-04-25T00:37:04.936506Z,3000.28,idk_2f4db4ec,high
evt_24f7dd2bd67d,invoice.created,cus_cfedd7dc,,2026-04-25T00:37:04.954069Z,4644.02,idk_4833591c,low
evt_058cc0075366,invoice.rejected,cus_cfedd7dc,inv_f2d2e2e1,2026-04-25T00:37:04.988670Z,4742.66,idk_1fc92d1c,normal
evt_46cc2cae7343,invoice.validated,cus_780fd030,,2026-04-25T00:37:05.011709Z,912.87,idk_28b1be64,high
evt_8243262c3d6c,invoice.created,cus_45d4d6e7,inv_a4487d7c,2026-04-25T01:37:04.802742Z,1943.29,idk_94ec48d1,normal
evt_ed054fa2c1b4,invoice.created,cus_97373b5e,inv_a8675c97,2026-04-25T01:37:04.847762Z,4557.84,idk_77c23ec8,normal
evt_d46a4d95dbe7,compliance.failed,cus_e44e1d65,inv_e20e0996,2026-04-25T01:37:04.859050Z,3575.31,idk_54362677,normal
evt_43c67fffcd54,compliance.failed,cus_4ebeb3a4,inv_da2d79f7,2026-04-25T01:37:04.870200Z,4307.04,idk_5c99aa87,high
evt_450411b3353e,compliance.submitted,cus_7af03d4a,,2026-04-25T01:37:04.900868Z,4126.51,idk_3b074fe0,low
evt_af7eda569104,compliance.submitted,cus_3f6d5d76,inv_47fd0dcf,2026-04-25T01:37:04.903326Z,2644.54,idk_4a2bb5c1,low
evt_04b26fa6cd8b,invoice.validated,cus_b2280d89,,2026-04-25T01:37:04.927147Z,4975.93,idk_3e3f24d1,normal
evt_0cc7a4eb3e85,invoice.validated,cus_acd5ca57,,2026-04-25T01:37:04.928788Z,1338.36,idk_ec4661ca,low
evt_7043e9837dde,invoice.paid,cus_7ba1efa2,inv_a43cf04c,2026-04-25T01:37:04.935717Z,4098.09,idk_df6cbe96,low
evt_27820a07bf72,invoice.paid,cus_674ef98f,inv_5c87c1b8,2026-04-25T01:37:04.952299Z,2706.83,idk_6dd4e221,low
evt_a8c71a1b7e2b,invoice.rejected,cus_9c7a0a1e,inv_505cdb6d,2026-04-25T01:37:04.994520Z,3586.02,idk_f8c2ae1d,low
evt_4b47ff830af2,invoice.validated,cus_d17473b1,inv_b8c14b78,2026-04-25T01:37:05.010898Z,415.13,idk_d3870d21,normal
evt_4465f0d7cc62,invoice.created,cus_d290f0a5,inv_58cb5f8a,2026-04-25T01:37:05.011178Z,2951.21,idk_11812980,normal
evt_73e3312102e0,invoice.paid,cus_ba38df4d,,2026-04-25T02:37:04.784029Z,3709.6,idk_e863091f,normal
evt_374b11676921,invoice.created,cus_d3fe2b6b,inv_fbec4d06,2026-04-25T02:37:04.830682Z,3948.58,idk_d005ce1d,normal
evt_eab1635133fb,compliance.submitted,cus_d8231f83,,2026-04-25T02:37:04.862839Z,2553.57,idk_25c2f6c5,high
evt_a1463370793d,compliance.submitted,cus_f09eadbd,,2026-04-25T02:37:04.868887Z,4976.66,idk_5f024e6d,normal
evt_197c2c7cd16f,invoice.validated,cus_9c19208b,inv_86ae1832,2026-04-25T02:37:04.890034Z,4695.04,idk_7937ceab,low
evt_0aeaf4f39ddf,invoice.validated,cus_f5cd8f3b,inv_e7396e2c,2026-04-25T02:37:04.903364Z,1444.55,idk_e6adb573,high
evt_c09a5040a49b,compliance.failed,cus_9e134787,inv_ae89c21e,2026-04-25T02:37:04.903576Z,1539.58,idk_cfbc5121,low
evt_a6e8cc73c34f,invoice.validated,cus_4d2b4c47,inv_bfa965ea,2026-04-25T02:37:04.907300Z,3125.1,idk_005551d1,normal
evt_57c15b35bd3a,invoice.rejected,cus_5b3410f0,inv_091d45e9,2026-04-25T02:37:04.910254Z,2465.79,idk_96a1df85,normal
evt_f6217a942168,compliance.failed,cus_cafb9a52,inv_66c90656,2026-04-25T02:37:04.952988Z,220.18,idk_893872d4,high
evt_f90c5f1af1d6,invoice.validated,cus_a6d9cc67,,2026-04-25T02:37:04.953564Z,2516.5,idk_0c80d73f,high
evt_667e0398b98b,compliance.failed,cus_bc0ff9d8,,2026-04-25T02:37:04.980407Z,3336.98,idk_36526e94,normal
evt_7c3f00bbe99f,invoice.created,cus_cfedd7dc,inv_0f01de7b,2026-04-25T02:37:04.991165Z,2353.55,idk_59289763,normal
evt_46ee2320aee0,invoice.rejected,cus_97373b5e,inv_f3037e81,2026-04-25T03:37:04.816864Z,500.13,idk_253f908a,high
evt_cd1a09eaa93a,invoice.created,cus_f44f1851,inv_8a243183,2026-04-25T03:37:04.836722Z,1501.89,idk_3b9176be,normal
evt_e204730f75c5,compliance.failed,cus_8193a7b3,,2026-04-25T03:37:04.840423Z,773.33,idk_04848c61,low
evt_e6a4f2db84be,invoice.paid,cus_cfedd7dc,,2026-04-25T03:37:04.841168Z,906.84,idk_4640b6c2,high
evt_7c286f9912bc,invoice.paid,cus_a10fb4ab,,2026-04-25T03:37:04.862647Z,4501.05,idk_9f1a6595,normal
evt_3c21d6dab712,compliance.failed,cus_c51cf566,,2026-04-25T03:37:04.892471Z,258.15,idk_ed57fde2,high
evt_f2a96acb4616,invoice.created,cus_ff7cd56f,inv_a9ad7ae1,2026-04-25T03:37:04.901597Z,4048.8,idk_71edeb60,low
evt_5eb820a24b4e,compliance.submitted,cus_aaf3ef61,inv_c57c0826,2026-04-25T03:37:04.902354Z,807.33,idk_1f393cc2,normal
evt_9c8d01b216b3,invoice.paid,cus_226e5df8,inv_5f38e7eb,2026-04-25T03:37:04.917541Z,1122.01,idk_23ba36a3,low
evt_b6e43b4003a8,invoice.rejected,cus_f09eadbd,,2026-04-25T03:37:04.944308Z,1295.82,idk_c416ad32,normal
evt_f1bf1fb55922,invoice.paid,cus_02ced190,inv_d9ee12b8,2026-04-25T03:37:04.961058Z,3504.03,idk_a07993d9,high
evt_f351d888189c,invoice.paid,cus_9e134787,inv_6e882bcc,2026-04-25T03:37:04.974444Z,3916.49,idk_f40402be,low
evt_c8a4d5bc8f1a,compliance.failed,cus_bbf5e3c6,inv_2ec91fc2,2026-04-25T03:37:05.002396Z,3394.58,idk_c00834af,high
evt_5af2081bb20d,invoice.validated,cus_73ecd3fb,inv_d055559a,2026-04-25T04:37:04.786691Z,1405.02,idk_13ef62fc,normal
evt_0d1dda34d270,invoice.paid,cus_7e7dd8d8,inv_391041ec,2026-04-25T04:37:04.787305Z,3622.09,idk_ab6ac7d8,normal
evt_6dcdd37850e9,compliance.submitted,cus_565a5afc,inv_0cb43332,2026-04-25T04:37:04.788049Z,3998.7,idk_89cb5713,normal
evt_fd2a64ccbc8f,invoice.paid,cus_1a031d1b,,2026-04-25T04:37:04.805614Z,4261.98,idk_23751171,high
