event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_765e90ec1ee2,delivered,none,False,none
evt_e004e6ec7b47,delivered,none,False,none
evt_517c79aaca73,expired,payload_too_large,False,reduce_payload_size
evt_d707fce36dae,delivered,none,False,none
evt_ce6a7de35ad0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b225bdad0776,delivered,none,False,none
evt_a03eb8d3cc39,expired,payload_too_large,False,reduce_payload_size
evt_ea5f28232127,duplicate,duplicate_event,False,fix_retry_logic
evt_bafb9b0919b7,delivered,none,False,none
evt_22c95012a62e,delivered,none,False,none
evt_fec40287a436,expired,payload_too_large,False,reduce_payload_size
evt_631528762058,expired,payload_too_large,False,reduce_payload_size
evt_eb9a3ad3791d,delivered,none,False,none
evt_7bc75dc4bef3,expired,payload_too_large,False,reduce_payload_size
evt_50655f967311,delivered,none,False,none
evt_b6c56a2a465d,expired,payload_too_large,False,reduce_payload_size
evt_eb2662da6b4e,expired,payload_too_large,False,reduce_payload_size
evt_0405e700fdec,expired,payload_too_large,False,reduce_payload_size
evt_d440eef5bdcb,delivered,none,False,none
evt_6ab16ff76b84,expired,payload_too_large,False,reduce_payload_size
evt_41bc14bec40d,delivered,none,False,none
evt_cd253939f646,expired,payload_too_large,False,reduce_payload_size
evt_c2cf62aabb8a,expired,payload_too_large,False,reduce_payload_size
evt_308d0e49d10a,delivered,none,False,none
evt_4ce099fd1704,delivered,none,False,none
evt_a715e2b94f5c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_47ce9aeffcfb,expired,payload_too_large,False,reduce_payload_size
evt_0e912e4f17d6,delivered,none,False,none
evt_b296621bb8dd,expired,timeout,True,investigate
evt_b37e40e40bf5,delivered,none,False,none
evt_4f11bac19ff5,delivered,none,False,none
evt_f19d72ec7a87,delivered,none,False,none
evt_a29e6d8ca30c,delivered,none,False,none
evt_e6c5ffa7f67c,delivered,none,False,none
evt_9f69b004a973,delivered,none,False,none
evt_216ecf5e1d6c,expired,payload_too_large,False,reduce_payload_size
evt_f3f90256e026,delivered,none,False,none
evt_24b96a0aadc5,delivered,none,False,none
evt_d4388868af0e,expired,payload_too_large,False,reduce_payload_size
evt_4e635ea9089f,expired,payload_too_large,False,reduce_payload_size
evt_64f83b7fc13e,expired,payload_too_large,False,reduce_payload_size
evt_dfdd2e553cca,delivered,none,False,none
evt_3593a79287a2,delivered,none,False,none
evt_98c6c6d1bc38,expired,malformed_response,True,investigate
evt_455762e442fb,expired,payload_too_large,False,reduce_payload_size
evt_55a1dde33846,delivered,none,False,none
evt_768c7c518057,expired,payload_too_large,False,reduce_payload_size
evt_78a09aeb5940,expired,payload_too_large,False,reduce_payload_size
evt_5f7ab6df6476,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2bde9c335560,duplicate,duplicate_event,False,fix_retry_logic
evt_7b269a0b4156,expired,payload_too_large,False,reduce_payload_size
evt_b1297352997c,delivered,none,False,none
evt_9fafcc988cca,expired,payload_too_large,False,reduce_payload_size
evt_fc0022ce63ca,delivered,none,False,none
evt_fbd81e37c872,delivered,none,False,none
evt_2c9cc24a2597,expired,payload_too_large,False,reduce_payload_size
evt_1f39cf3edf73,delivered,none,False,none
evt_689f3d21c5fc,expired,payload_too_large,False,reduce_payload_size
evt_72261603a76b,expired,payload_too_large,False,reduce_payload_size
evt_3442d4a596ef,delivered,none,False,none
evt_62f683b16056,expired,payload_too_large,False,reduce_payload_size
evt_1cd29640fa9b,expired,payload_too_large,False,reduce_payload_size
evt_2c0c66ce973b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f4aeff64a88d,delivered,none,False,none
evt_dc106923519a,expired,payload_too_large,False,reduce_payload_size
evt_88d802da8446,expired,payload_too_large,False,reduce_payload_size
evt_1e2f5d3bb15a,delivered,none,False,none
evt_33ed7ff15542,delivered,none,False,none
evt_cfa58e4a6fc1,delivered,none,False,none
evt_7b540455c763,expired,payload_too_large,False,reduce_payload_size
evt_8bd1c207a8a8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_faa813f359e3,delivered,none,False,none
evt_1968eafa0cd8,expired,payload_too_large,False,reduce_payload_size
evt_aee7995d9b07,delivered,none,False,none
evt_681d81a934c1,delivered,none,False,none
evt_c8ada2e87772,delivered,none,False,none
evt_d03622428758,delivered,none,False,none
evt_51671316de52,expired,payload_too_large,False,reduce_payload_size
evt_17f96e26789e,delivered,none,False,none
evt_b43b0cef155f,delivered,none,False,none
evt_29d68a5fd4f2,delivered,none,False,none
evt_91129fb63961,expired,payload_too_large,False,reduce_payload_size
evt_41ea78830d5a,expired,payload_too_large,False,reduce_payload_size
evt_d616285dce4d,expired,payload_too_large,False,reduce_payload_size
evt_2ceead10fa6b,expired,payload_too_large,False,reduce_payload_size
evt_275a0b31a824,delivered,none,False,none
evt_c80e8a8e3938,delivered,none,False,none
evt_03bf398ff3fc,delivered,none,False,none
evt_c1a52f0b6d11,expired,payload_too_large,False,reduce_payload_size
evt_28aa23639e4f,delivered,none,False,none
evt_cf72d0514e62,delivered,none,False,none
evt_7b30b02c2a4b,delivered,none,False,none
evt_0cf713ba1966,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b7ce0443447b,delivered,none,False,none
evt_81dd4d0b20ab,expired,payload_too_large,False,reduce_payload_size
evt_f57d7e90bdc7,expired,timeout,True,investigate
evt_184cdbac2023,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8d1fcfd631e3,expired,payload_too_large,False,reduce_payload_size
evt_2b0a8af15138,delivered,none,False,none
evt_ba1ad5c74c11,expired,payload_too_large,False,reduce_payload_size
evt_38c79e8fbebf,expired,timeout,True,investigate
evt_3c51e7e166eb,expired,payload_too_large,False,reduce_payload_size
evt_5c38798a9932,delivered,none,False,none
evt_b4bae84056c7,delivered,none,False,none
evt_0004ff9871a0,delivered,none,False,none
evt_453f37affbbe,delivered,none,False,none
evt_462fd3d1e148,delivered,none,False,none
evt_6006d905ef63,expired,payload_too_large,False,reduce_payload_size
evt_3c35bcb037f9,expired,payload_too_large,False,reduce_payload_size
evt_ac1f4de80d94,delivered,none,False,none
evt_1a175b70b786,delivered,none,False,none
evt_5ca0fa334b1c,delivered,none,False,none
evt_14c4f64a4986,delivered,none,False,none
evt_def0b4740390,expired,payload_too_large,False,reduce_payload_size
evt_3f3a48b65d03,expired,rate_limited,True,apply_exponential_backoff
evt_edca4400db0d,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_c387e4986e6c,delivered,none,False,none
evt_d2ab2a9e5e1c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a1004045a8d1,delivered,none,False,none
evt_6770c72395eb,expired,payload_too_large,False,reduce_payload_size
evt_b5c5f032b1e7,expired,payload_too_large,False,reduce_payload_size
evt_ec784ecc474c,delivered,none,False,none
evt_8ce474bb8ea5,delivered,none,False,none
evt_5a0274ad9511,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9a206307c969,expired,payload_too_large,False,reduce_payload_size
evt_6e2621594807,delivered,none,False,none
evt_178228c3ed0b,expired,payload_too_large,False,reduce_payload_size
evt_577e5cab305b,expired,payload_too_large,False,reduce_payload_size
evt_f4fe53b0d859,delivered,none,False,none
evt_3a5044bff92e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9713d2086d2e,delivered,none,False,none
evt_1acb0a1906ce,expired,payload_too_large,False,reduce_payload_size
evt_c60932c05ace,delivered,none,False,none
evt_cc0bc5b97d70,delivered,none,False,none
evt_9bfd50c48009,expired,payload_too_large,False,reduce_payload_size
evt_9923aacd3ba8,delivered,none,False,none
evt_082bfb62e1e9,delivered,none,False,none
evt_b33c09421a3e,expired,payload_too_large,False,reduce_payload_size
evt_411766dd7af5,expired,payload_too_large,False,reduce_payload_size
evt_a19f5189e7a1,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a391f6f8d78f,delivered,none,False,none
evt_9ae8b3f2d9b8,delivered,none,False,none
evt_7c888ccb4d0f,delivered,none,False,none
evt_6faaa3a9103e,delivered,none,False,none
evt_c9f1ee89c00f,delivered,none,False,none
evt_4c6b30032573,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1e2a0015c381,delivered,none,False,none
evt_b83940ccf7e6,delivered,none,False,none
evt_e00c0e3c05e9,expired,payload_too_large,False,reduce_payload_size
evt_81a8d859b78f,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_480105c8ec62,expired,payload_too_large,False,reduce_payload_size
evt_b07fea307add,delivered,none,False,none
evt_2bfd68ba85f4,expired,payload_too_large,False,reduce_payload_size
evt_aedc67b25e71,expired,payload_too_large,False,reduce_payload_size
evt_9bb38cc9793c,delivered,none,False,none
evt_e6bdf8038f02,expired,payload_too_large,False,reduce_payload_size
evt_f3ce62f2cca2,delivered,none,False,none
evt_aace783f149c,delivered,none,False,none
evt_f93a8925e837,delivered,none,False,none
evt_65bebd51e8ed,expired,payload_too_large,False,reduce_payload_size
evt_5702c52e9444,delivered,none,False,none
evt_42fac0cf46e3,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_5b8cd733810b,expired,payload_too_large,False,reduce_payload_size
evt_8300a816df7b,expired,payload_too_large,False,reduce_payload_size
evt_fdc8937ba12a,delivered,none,False,none
evt_1314d9f8e527,delivered,none,False,none
evt_65e4292e976e,expired,payload_too_large,False,reduce_payload_size
evt_25e9cc916cd7,expired,payload_too_large,False,reduce_payload_size
evt_553072ef80e9,delivered,none,False,none
evt_5652a5f5164e,expired,malformed_response,True,investigate
evt_05a6c11bb017,expired,customer_endpoint_down,True,wait_and_retry
evt_500c58ca81a5,expired,payload_too_large,False,reduce_payload_size
evt_6989b2ef6346,delivered,none,False,none
evt_aa1cb743273b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_190b7c5709af,delivered,none,False,none
evt_94677415b498,expired,payload_too_large,False,reduce_payload_size
evt_585ba9297fb6,delivered,none,False,none
evt_be37cdd40f95,delivered,none,False,none
evt_5623ce3f0b4d,delivered,none,False,none
evt_45299eebdb06,expired,payload_too_large,False,reduce_payload_size
evt_37ddc4ad06ea,delivered,none,False,none
evt_32e406721ce8,delivered,none,False,none
evt_015db7b4482b,expired,timeout,True,investigate
evt_64882ccfcfb5,expired,payload_too_large,False,reduce_payload_size
evt_bacb10cfdf83,delivered,none,False,none
evt_e0d01bb1edc7,expired,payload_too_large,False,reduce_payload_size
evt_1289b93e8217,delivered,none,False,none
evt_2d6be021491f,delivered,none,False,none
evt_f1186df9cbaf,expired,rate_limited,True,apply_exponential_backoff
evt_18ed04deb748,expired,payload_too_large,False,reduce_payload_size
evt_8c1e5e787789,delivered,none,False,none
evt_adfaa4d381bb,expired,payload_too_large,False,reduce_payload_size
evt_4a683c250892,expired,payload_too_large,False,reduce_payload_size
evt_6863ed7be501,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_eb9590723e08,delivered,none,False,none
evt_9a22b782e0d3,expired,malformed_response,True,investigate
evt_f233a887a2e9,delivered,none,False,none
evt_0b697cad115c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e4febf16d45b,duplicate,duplicate_event,False,fix_retry_logic
evt_f60dadd6fd03,delivered,none,False,none
evt_eba8f196920e,delivered,none,False,none
evt_20557640a3e5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_10ca806d7e6e,expired,replay_without_fix,False,investigate
evt_9568b2dcbfe8,delivered,none,False,none
evt_819b25ec832b,delivered,none,False,none
evt_f1ee577f93a4,expired,payload_too_large,False,reduce_payload_size
evt_bce17fe16dda,delivered,none,False,none
evt_ca6013344bc0,delivered,none,False,none
evt_daf2a228075a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_254bcea2a033,expired,payload_too_large,False,reduce_payload_size
evt_f6ef643306b9,expired,payload_too_large,False,reduce_payload_size
evt_4df8de065767,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_10512a3d7bc3,expired,payload_too_large,False,reduce_payload_size
evt_ce94b6f20a78,expired,payload_too_large,False,reduce_payload_size
evt_0d40d3d8a2d1,delivered,none,False,none
evt_77aeae1ed3c6,expired,payload_too_large,False,reduce_payload_size
evt_eb71d94387f8,expired,payload_too_large,False,reduce_payload_size
evt_4ffd092fafae,expired,payload_too_large,False,reduce_payload_size
evt_98ec82367665,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_89f21e63c01f,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2dc5957ddd34,delivered,none,False,none
evt_cb0c56fbe5f0,delivered,none,False,none
evt_13533506ac67,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d15ce019c569,expired,payload_too_large,False,reduce_payload_size
evt_520dab936054,delivered,none,False,none
evt_2680a526930e,delivered,none,False,none
evt_ad16fa034e95,delivered,none,False,none
evt_2cf186d5ca92,delivered,none,False,none
evt_c6719d651254,expired,payload_too_large,False,reduce_payload_size
evt_c0f4becae4b5,delivered,none,False,none
evt_63c31da8c220,expired,payload_too_large,False,reduce_payload_size
evt_6dd8aaadb9b7,delivered,none,False,none
evt_8c3949a31df0,delivered,none,False,none
evt_f7cf41e1fea5,expired,payload_too_large,False,reduce_payload_size
evt_ab06f5768cbc,expired,payload_too_large,False,reduce_payload_size
evt_fd4c762f094d,delivered,none,False,none
evt_59e17348d08d,delivered,none,False,none
evt_488591a4495a,delivered,none,False,none
evt_4b6a0a041f13,expired,payload_too_large,False,reduce_payload_size
evt_c784e24df594,delivered,none,False,none
evt_eba58cc9c3d1,delivered,none,False,none
evt_03ab07f49f61,delivered,none,False,none
evt_78aab92a3858,delivered,none,False,none
evt_7aa05e8ee04c,expired,payload_too_large,False,reduce_payload_size
evt_bf9da39821f2,delivered,none,False,none
evt_0339a73ce8ce,delivered,none,False,none
evt_f4ff2b9bbc17,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b9a0540846ff,expired,payload_too_large,False,reduce_payload_size
evt_610539b8407a,expired,payload_too_large,False,reduce_payload_size
evt_093bde3243b4,delivered,none,False,none
evt_b08dd7b8c9ad,expired,payload_too_large,False,reduce_payload_size
evt_fdea4c941ba5,delivered,none,False,none
evt_fda75f86a862,duplicate,duplicate_event,False,fix_retry_logic
evt_6ed833bf20ae,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_20d12bbae82e,delivered,none,False,none
evt_11bbc981fdff,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_23afc7a4f262,expired,payload_too_large,False,reduce_payload_size
evt_fc8b0bac26a0,expired,rate_limited,True,apply_exponential_backoff
evt_d2fd9f90ccac,duplicate,duplicate_event,False,fix_retry_logic
evt_b6d1f38d6470,delivered,none,False,none
evt_782cf7d0358c,expired,payload_too_large,False,reduce_payload_size
evt_a5767cb48d33,expired,payload_too_large,False,reduce_payload_size
evt_40036ef09721,expired,payload_too_large,False,reduce_payload_size
evt_1957e9c869d3,expired,payload_too_large,False,reduce_payload_size
evt_47ab4546b46d,expired,replay_without_fix,False,investigate
evt_b880ecbba23a,expired,timeout,True,investigate
evt_12c14e65e4db,delivered,none,False,none
evt_4d91f648e099,delivered,none,False,none
evt_61c091cccde6,expired,payload_too_large,False,reduce_payload_size
evt_284552e44f78,expired,payload_too_large,False,reduce_payload_size
evt_73347ef0e5e5,delivered,none,False,none
evt_6948086943dc,expired,payload_too_large,False,reduce_payload_size
evt_fba81e3dc901,expired,malformed_response,True,investigate
evt_6d21e41408c8,delivered,none,False,none
evt_01c34eb595a1,expired,payload_too_large,False,reduce_payload_size
evt_974fa10f5bff,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e4f44fead5df,expired,payload_too_large,False,reduce_payload_size
evt_3d5e925825a3,expired,payload_too_large,False,reduce_payload_size
evt_3375ab272723,delivered,none,False,none
evt_d6ae64345781,delivered,none,False,none
evt_22408ee9d4c2,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_25e7cbecc662,expired,payload_too_large,False,reduce_payload_size
evt_25d1c8aa3ef3,expired,payload_too_large,False,reduce_payload_size
evt_ce7d53adb500,expired,payload_too_large,False,reduce_payload_size
evt_8f9bbefe1d5f,expired,payload_too_large,False,reduce_payload_size
evt_9b13db371af7,expired,payload_too_large,False,reduce_payload_size
evt_5d938006b61b,expired,payload_too_large,False,reduce_payload_size
evt_c0d200128c87,delivered,none,False,none
evt_2f5ed850208a,duplicate,duplicate_event,False,fix_retry_logic
evt_2ec25dc4c632,expired,payload_too_large,False,reduce_payload_size
evt_bc41097576e5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
